unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
10072,48,26,42.0038,0.8411,40.0,445.0,550.35,1352.1,1117.45,3.91,5.72,139.32,2211.73,8314.58,1.02,41.88,131.41,2387.8,8077.65,9.3663,0.02,329,2212,100.0,10.57,6.4212,1,4
10073,48,27,41.9983,0.8416,40.0,445.0,549.77,1351.76,1116.65,3.91,5.71,138.31,2211.7,8317.64,1.02,41.94,130.46,2387.77,8077.59,9.411,0.02,331,2212,100.0,10.59,6.2475,1,4
10078,48,32,41.9995,0.84,40.0,445.0,549.76,1354.05,1123.2,3.91,5.72,137.96,2211.71,8304.68,1.02,42.08,130.46,2387.77,8072.41,9.3769,0.02,329,2212,100.0,10.46,6.4119,2,4
10081,48,35,41.998,0.84,40.0,445.0,549.6,1345.6,1121.51,3.91,5.71,138.36,2211.71,8315.22,1.02,41.95,130.58,2387.8,8073.67,9.3862,0.02,330,2212,100.0,10.65,6.4261,2,4
10082,48,36,35.0003,0.84,60.0,449.44,555.5,1364.73,1134.34,5.48,8.0,194.02,2222.82,8351.4,1.02,41.92,183.25,2387.86,8060.55,9.3162,0.02,334,2223,100.0,14.73,8.8613,2,4
10083,48,37,42.0035,0.84,40.0,445.0,549.19,1338.15,1122.07,3.91,5.71,138.53,2211.77,8307.38,1.02,42.21,130.9,2387.75,8078.49,9.3725,0.02,332,2212,100.0,10.56,6.4314,2,4
10085,48,39,35.0066,0.84,60.0,449.44,555.36,1362.91,1125.62,5.48,8.0,194.47,2222.8,8344.79,1.02,41.98,183.63,2387.86,8058.83,9.3384,0.02,334,2223,100.0,14.96,8.8281,2,4
10088,48,42,35.0069,0.8416,60.0,449.44,555.47,1352.23,1129.23,5.48,8.0,195.1,2222.78,8341.75,1.02,41.84,182.99,2387.87,8060.85,9.3233,0.02,332,2223,100.0,14.87,8.8935,2,4
10089,48,43,42.0006,0.84,40.0,445.0,549.81,1351.35,1126.66,3.91,5.71,139.1,2211.73,8306.53,1.02,42.01,130.88,2387.82,8078.06,9.3373,0.02,332,2212,100.0,10.63,6.439,2,4
10099,48,53,35.0028,0.8401,60.0,449.44,555.79,1371.25,1130.34,5.48,8.0,195.02,2222.81,8338.91,1.02,41.98,182.45,2387.89,8059.86,9.3255,0.02,333,2223,100.0,14.84,8.9789,2,4
10102,48,56,42.0069,0.84,40.0,445.0,549.2,1356.07,1126.24,3.91,5.71,138.65,2211.69,8315.29,1.02,42.09,130.45,2387.84,8080.43,9.3946,0.02,330,2212,100.0,10.44,6.2782,2,4
10103,48,57,42.0046,0.841,40.0,445.0,549.7,1353.86,1129.83,3.91,5.71,139.19,2211.76,8314.79,1.02,41.93,130.85,2387.83,8076.72,9.3727,0.02,332,2212,100.0,10.59,6.1932,2,4
10108,48,62,42.0028,0.8413,40.0,445.0,549.41,1347.71,1121.25,3.91,5.71,138.4,2211.76,8314.81,1.02,41.95,129.9,2387.83,8077.13,9.3732,0.02,330,2212,100.0,10.69,6.3815,2,4
10110,48,64,42.0018,0.84,40.0,445.0,549.94,1345.6,1124.83,3.91,5.71,138.36,2211.77,8310.32,1.02,41.87,130.52,2387.8,8075.2,9.3799,0.02,331,2212,100.0,10.6,6.3882,2,4
10111,48,65,35.0041,0.84,60.0,449.44,555.67,1370.79,1130.72,5.48,8.0,194.57,2222.82,8342.79,1.02,41.87,183.12,2387.84,8061.45,9.318,0.02,333,2223,100.0,14.8,8.9873,2,4
10113,48,67,35.0007,0.84,60.0,449.44,554.93,1366.65,1124.2,5.48,8.0,194.93,2222.79,8348.0,1.02,41.81,183.29,2387.89,8064.04,9.3055,0.02,334,2223,100.0,14.69,8.8453,2,4
10114,48,68,42.0011,0.84,40.0,445.0,549.31,1355.23,1123.04,3.91,5.72,138.56,2211.73,8307.96,1.02,42.15,130.58,2387.73,8075.66,9.3783,0.02,331,2212,100.0,10.68,6.3432,2,4
10120,48,74,42.0038,0.84,40.0,445.0,549.83,1350.55,1123.86,3.91,5.72,139.08,2211.7,8310.81,1.02,42.05,130.39,2387.75,8078.64,9.3783,0.02,330,2212,100.0,10.66,6.4272,2,4
10122,48,76,35.0078,0.841,60.0,449.44,555.81,1364.84,1136.34,5.48,8.0,194.84,2222.77,8349.0,1.02,41.97,182.88,2387.83,8063.64,9.3279,0.02,332,2223,100.0,14.82,8.9357,2,4
10123,48,77,34.9984,0.84,60.0,449.44,555.91,1367.45,1129.54,5.48,8.0,194.44,2222.76,8341.96,1.02,41.83,183.47,2387.88,8052.65,9.3341,0.02,334,2223,100.0,14.79,8.9755,2,4
10125,48,79,35.0046,0.84,60.0,449.44,555.59,1371.13,1137.01,5.48,8.0,194.42,2222.87,8348.59,1.02,41.9,182.69,2387.85,8059.12,9.3235,0.02,332,2223,100.0,14.67,8.8965,3,4
10126,48,80,42.0061,0.8413,40.0,445.0,550.01,1358.69,1129.01,3.91,5.72,138.49,2211.73,8313.85,1.02,42.12,130.67,2387.81,8080.54,9.382,0.02,331,2212,100.0,10.6,6.3888,3,4
10131,48,85,41.9987,0.84,40.0,445.0,550.04,1351.31,1122.77,3.91,5.72,138.1,2211.75,8319.21,1.02,41.93,130.9,2387.81,8076.6,9.3629,0.02,331,2212,100.0,10.57,6.2373,3,4
10132,48,86,35.0016,0.84,60.0,449.44,555.49,1362.19,1127.62,5.48,8.0,194.58,2222.8,8353.68,1.02,42.08,183.3,2387.91,8066.56,9.3392,0.02,334,2223,100.0,14.78,8.8865,3,4
10133,48,87,42.0053,0.8413,40.0,445.0,549.15,1342.83,1125.19,3.91,5.71,138.78,2211.72,8315.4,1.02,42.01,130.6,2387.77,8068.16,9.3448,0.02,329,2212,100.0,10.63,6.4332,3,4
10135,48,89,42.0019,0.84,40.0,445.0,549.69,1352.97,1131.14,3.91,5.72,139.09,2211.69,8308.74,1.02,42.12,130.84,2387.8,8070.32,9.4177,0.02,328,2212,100.0,10.55,6.3875,3,4
10137,48,91,42.0066,0.84,40.0,445.0,549.76,1353.12,1121.8,3.91,5.72,138.83,2211.68,8313.91,1.02,42.18,129.73,2387.8,8072.87,9.3924,0.02,331,2212,100.0,10.87,6.4144,3,4
10138,48,92,34.9985,0.8409,60.0,449.44,555.48,1368.9,1130.29,5.48,8.0,194.63,2222.82,8349.91,1.02,41.74,183.23,2387.93,8061.13,9.3196,0.02,334,2223,100.0,14.89,8.8687,3,4
10139,48,93,42.0053,0.8411,40.0,445.0,549.54,1353.6,1127.57,3.91,5.72,139.75,2211.76,8305.18,1.02,42.16,130.62,2387.84,8082.45,9.3963,0.02,331,2212,100.0,10.63,6.3225,3,4
10144,48,98,42.0003,0.84,40.0,445.0,549.56,1353.61,1125.89,3.91,5.71,138.34,2211.76,8315.63,1.02,42.16,130.61,2387.86,8078.65,9.3804,0.02,330,2212,100.0,10.5,6.3999,3,4
10150,48,104,42.0027,0.8412,40.0,445.0,550.2,1355.62,1132.96,3.91,5.71,138.55,2211.71,8314.51,1.02,42.27,130.81,2387.74,8074.05,9.4051,0.02,330,2212,100.0,10.73,6.3727,3,4
10154,48,108,42.0077,0.84,40.0,445.0,549.81,1344.58,1128.76,3.91,5.71,137.99,2211.71,8313.65,1.02,42.11,130.77,2387.77,8073.61,9.3403,0.02,331,2212,100.0,10.49,6.3756,3,4
10159,48,113,35.0072,0.84,60.0,449.44,555.99,1366.32,1126.57,5.48,8.0,194.38,2222.81,8335.63,1.02,41.99,182.82,2387.95,8063.43,9.3208,0.02,335,2223,100.0,15.03,8.9495,3,4
10160,48,114,35.0059,0.84,60.0,449.44,556.21,1367.63,1128.3,5.48,8.0,194.51,2222.86,8350.06,1.02,41.99,183.05,2387.95,8061.14,9.3359,0.02,333,2223,100.0,14.82,8.9032,3,4
10165,48,119,42.0059,0.8408,40.0,445.0,549.84,1359.02,1127.34,3.91,5.72,138.34,2211.74,8316.56,1.02,42.05,130.7,2387.83,8072.44,9.3965,0.02,331,2212,100.0,10.44,6.3298,3,4
10167,48,121,42.003,0.8411,40.0,445.0,549.31,1361.71,1128.49,3.91,5.72,138.73,2211.76,8324.78,1.02,42.26,130.26,2387.79,8074.88,9.3995,0.02,331,2212,100.0,10.52,6.3788,3,4
10168,48,122,35.0018,0.8406,60.0,449.44,555.99,1368.91,1127.82,5.48,8.0,194.0,2222.88,8350.82,1.02,42.02,183.44,2387.95,8063.28,9.3208,0.02,333,2223,100.0,14.74,8.9377,3,4
10171,48,125,42.0078,0.8414,40.0,445.0,549.9,1353.49,1118.66,3.91,5.72,138.12,2211.66,8309.14,1.02,42.03,130.28,2387.73,8077.06,9.3801,0.02,332,2212,100.0,10.6,6.2786,3,4
10173,48,127,42.0048,0.8413,40.0,445.0,548.99,1349.26,1136.16,3.91,5.72,138.55,2211.72,8320.46,1.02,42.22,130.3,2387.78,8080.33,9.3988,0.02,331,2212,100.0,10.56,6.3358,3,4
10175,48,129,42.0001,0.8409,40.0,445.0,549.22,1350.32,1133.58,3.91,5.72,138.83,2211.79,8313.88,1.02,41.94,130.58,2387.86,8084.68,9.4023,0.02,331,2212,100.0,10.6,6.2808,3,4
10176,48,130,34.9991,0.84,60.0,449.44,555.56,1366.38,1127.74,5.48,8.0,194.75,2222.77,8350.13,1.02,42.06,183.63,2387.95,8062.95,9.3269,0.02,334,2223,100.0,14.72,8.9233,3,4
10178,48,132,42.0066,0.8413,40.0,445.0,549.8,1356.39,1123.21,3.91,5.71,138.54,2211.75,8320.14,1.02,42.13,130.04,2387.89,8077.8,9.3853,0.02,329,2212,100.0,10.52,6.2966,3,4
10182,48,136,35.0068,0.84,60.0,449.44,555.55,1363.55,1132.66,5.48,8.0,194.21,2222.86,8349.37,1.02,42.1,182.54,2387.92,8066.39,9.3445,0.02,335,2223,100.0,14.76,8.9001,3,4
10187,48,141,42.0024,0.84,40.0,445.0,550.07,1356.69,1129.31,3.91,5.71,138.59,2211.73,8313.25,1.02,42.29,130.71,2387.77,8072.25,9.3787,0.02,330,2212,100.0,10.5,6.3381,3,4
10189,48,143,42.0025,0.8412,40.0,445.0,549.93,1361.41,1124.24,3.91,5.72,137.86,2211.73,8313.59,1.02,42.23,131.25,2387.82,8077.15,9.3876,0.02,331,2212,100.0,10.44,6.2927,3,4
10190,48,144,35.006,0.84,60.0,449.44,556.07,1367.29,1131.73,5.48,8.0,193.97,2222.87,8344.56,1.02,42.06,183.16,2387.89,8064.06,9.3271,0.02,336,2223,100.0,14.82,8.9442,3,4
10191,48,145,42.0012,0.84,40.0,445.0,549.71,1353.7,1132.07,3.91,5.72,138.77,2211.79,8317.76,1.02,42.17,130.48,2387.88,8078.97,9.3968,0.02,331,2212,100.0,10.63,6.331,3,4
10192,48,146,42.0002,0.84,40.0,445.0,549.59,1350.28,1124.56,3.91,5.72,138.34,2211.82,8311.26,1.02,42.1,131.01,2387.83,8077.11,9.4078,0.02,331,2212,100.0,10.69,6.285,3,4
10195,48,149,41.9983,0.84,40.0,445.0,550.07,1349.81,1131.89,3.91,5.72,138.21,2211.82,8317.69,1.02,42.28,130.43,2387.84,8080.43,9.3587,0.02,330,2212,100.0,10.38,6.3001,3,4
10197,48,151,42.0049,0.8419,40.0,445.0,550.17,1355.28,1134.28,3.91,5.71,138.51,2211.78,8317.57,1.02,42.08,130.79,2387.84,8079.31,9.3987,0.02,332,2212,100.0,10.7,6.3625,3,4
10199,48,153,41.9994,0.84,40.0,445.0,550.0,1354.3,1128.43,3.91,5.72,138.7,2211.75,8308.99,1.02,42.24,130.25,2387.81,8074.8,9.4014,0.02,330,2212,100.0,10.59,6.2091,3,4
10200,48,154,42.0011,0.8416,40.0,445.0,549.81,1360.84,1131.5,3.91,5.71,138.18,2211.73,8317.02,1.02,42.23,129.85,2387.77,8073.29,9.3593,0.02,331,2212,100.0,10.54,6.3019,3,4
10201,48,155,42.0072,0.84,40.0,445.0,549.69,1359.26,1133.5,3.91,5.72,137.83,2211.74,8314.45,1.02,42.22,130.58,2387.86,8080.48,9.4034,0.02,332,2212,100.0,10.5,6.3264,3,4
10203,48,157,41.9984,0.8408,40.0,445.0,549.79,1365.38,1126.41,3.91,5.72,137.81,2211.73,8317.54,1.02,42.27,130.01,2387.82,8068.92,9.4108,0.02,332,2212,100.0,10.45,6.3378,3,4
10204,48,158,42.0028,0.8419,40.0,445.0,550.41,1350.08,1141.52,3.91,5.71,139.63,2211.78,8319.99,1.02,42.07,130.09,2387.83,8082.01,9.3777,0.02,330,2212,100.0,10.54,6.3398,3,4
10205,48,159,42.0046,0.8405,40.0,445.0,549.7,1362.49,1129.94,3.91,5.72,138.9,2211.77,8317.49,1.02,42.19,130.62,2387.85,8078.16,9.4134,0.02,331,2212,100.0,10.49,6.3409,3,4
10208,48,162,42.0002,0.84,40.0,445.0,550.17,1356.99,1136.46,3.91,5.72,139.18,2211.75,8316.67,1.02,42.45,130.64,2387.83,8075.76,9.425,0.02,332,2212,100.0,10.62,6.2265,3,4
10210,48,164,34.9992,0.84,60.0,449.44,556.18,1370.08,1134.86,5.48,8.0,194.7,2222.95,8355.5,1.02,42.38,182.72,2388.03,8059.99,9.3508,0.02,333,2223,100.0,14.66,8.9117,3,4
10211,48,165,35.0008,0.84,60.0,449.44,555.89,1362.84,1138.08,5.48,8.0,194.8,2222.92,8346.93,1.02,42.05,183.06,2387.96,8063.94,9.3909,0.02,336,2223,100.0,14.72,8.8219,3,4
10220,48,174,42.0042,0.8417,40.0,445.0,550.21,1357.72,1133.96,3.91,5.72,138.7,2211.87,8321.09,1.02,42.37,130.3,2387.83,8078.75,9.4372,0.02,333,2212,100.0,10.71,6.2994,3,4
10221,48,175,35.0038,0.84,60.0,449.44,555.74,1370.61,1136.35,5.48,8.0,194.43,2222.85,8354.38,1.02,42.2,182.86,2388.0,8062.34,9.3407,0.02,337,2223,100.0,14.91,8.9134,3,4
10223,48,177,35.0014,0.84,60.0,449.44,555.87,1369.68,1145.38,5.48,8.0,193.81,2222.89,8343.07,1.02,42.32,182.8,2387.95,8061.81,9.36,0.02,335,2223,100.0,14.72,8.9199,4,4
10225,48,179,42.0063,0.8413,40.0,445.0,550.15,1353.78,1135.6,3.91,5.72,138.66,2211.84,8323.77,1.02,42.27,130.2,2387.83,8079.75,9.4238,0.02,333,2212,100.0,10.42,6.4483,4,4
10228,48,182,34.9993,0.84,60.0,449.44,556.15,1369.42,1134.7,5.48,8.0,194.47,2222.93,8350.02,1.02,42.15,182.46,2388.06,8071.77,9.3454,0.02,336,2223,100.0,14.63,8.9251,4,4
10233,48,187,41.9999,0.84,40.0,445.0,550.0,1354.09,1130.2,3.91,5.72,138.11,2211.76,8326.29,1.02,42.37,130.0,2387.91,8083.55,9.4075,0.02,333,2212,100.0,10.59,6.2123,4,4
10241,48,195,35.0024,0.842,60.0,449.44,556.67,1372.13,1138.71,5.48,8.0,194.12,2223.05,8356.51,1.02,42.18,182.73,2388.07,8067.33,9.3386,0.02,336,2223,100.0,14.83,8.8298,4,4
10249,48,203,35.001,0.84,60.0,449.44,556.22,1379.75,1144.47,5.48,8.0,194.15,2222.97,8349.89,1.02,42.44,182.67,2388.1,8068.64,9.3828,0.02,336,2223,100.0,14.96,8.9281,4,4
10250,48,204,42.0065,0.84,40.0,445.0,549.96,1362.69,1138.25,3.91,5.72,137.75,2211.83,8327.5,1.02,42.61,130.62,2387.88,8086.67,9.4123,0.02,332,2212,100.0,10.55,6.2627,4,4
10251,48,205,42.0048,0.84,40.0,445.0,550.29,1358.9,1136.05,3.91,5.72,138.09,2211.86,8321.44,1.02,42.56,130.67,2387.93,8087.47,9.4018,0.02,332,2212,100.0,10.38,6.2714,4,4
10253,48,207,42.0067,0.84,40.0,445.0,550.3,1371.31,1141.7,3.91,5.72,137.61,2211.82,8327.42,1.02,42.53,130.8,2387.89,8078.65,9.4291,0.02,333,2212,100.0,10.58,6.36,4,4
10254,48,208,34.9988,0.84,60.0,449.44,556.17,1368.33,1146.98,5.48,8.0,194.11,2222.95,8359.28,1.02,42.4,182.66,2388.13,8068.18,9.3978,0.02,337,2223,100.0,14.8,8.7058,4,4
10256,48,210,42.0004,0.84,40.0,445.0,550.05,1363.43,1140.84,3.91,5.72,138.7,2211.82,8323.98,1.02,42.63,130.06,2387.92,8094.42,9.4638,0.02,333,2212,100.0,10.58,6.2837,4,4
10257,48,211,42.0027,0.8418,40.0,445.0,550.53,1363.9,1147.65,3.91,5.72,138.06,2211.8,8333.18,1.02,42.65,130.18,2387.9,8090.05,9.473,0.02,334,2212,100.0,10.52,6.2986,4,4
10259,48,213,42.0062,0.84,40.0,445.0,550.06,1363.94,1139.74,3.91,5.72,138.32,2211.87,8332.17,1.02,42.59,129.93,2387.95,8091.81,9.4155,0.02,334,2212,100.0,10.39,6.3096,4,4
10261,48,215,42.007,0.84,40.0,445.0,550.52,1364.99,1142.54,3.91,5.72,137.55,2211.82,8328.86,1.02,42.61,129.69,2387.84,8089.25,9.4327,0.02,332,2212,100.0,10.42,6.3271,4,4
10263,48,217,42.0025,0.841,40.0,445.0,550.75,1368.53,1144.15,3.91,5.72,138.69,2211.81,8328.66,1.02,42.51,130.34,2387.88,8082.72,9.4368,0.02,333,2212,100.0,10.47,6.2841,4,4
10268,48,222,42.0048,0.84,40.0,445.0,550.8,1365.8,1144.21,3.91,5.72,138.03,2211.83,8329.59,1.02,42.74,130.39,2387.93,8087.44,9.4132,0.02,334,2212,100.0,10.34,6.2904,4,4
10269,48,223,35.0044,0.84,60.0,449.44,556.33,1377.95,1148.31,5.48,8.0,193.98,2223.03,8355.02,1.02,42.45,182.76,2388.19,8070.73,9.4015,0.02,336,2223,100.0,14.65,8.689,4,4
10271,48,225,42.0019,0.8414,40.0,445.0,550.27,1375.61,1145.0,3.91,5.71,138.27,2211.88,8336.3,1.02,42.54,129.74,2387.95,8087.99,9.4445,0.02,333,2212,100.0,10.31,6.2546,4,4
10273,48,227,35.0039,0.8409,60.0,449.44,556.38,1374.87,1144.72,5.48,8.0,193.66,2223.04,8363.34,1.02,42.45,182.41,2388.15,8073.5,9.439,0.02,337,2223,100.0,14.94,8.7758,4,4
10275,49,2,42.008,0.8402,40.0,445.0,548.97,1353.98,1123.46,3.91,5.72,138.26,2211.83,8320.45,1.02,42.12,130.47,2387.84,8077.71,9.3979,0.02,330,2212,100.0,10.5,6.3728,1,4
10277,49,4,42.003,0.8408,40.0,445.0,549.47,1345.19,1120.75,3.91,5.71,139.83,2211.79,8313.08,1.02,42.05,130.72,2387.78,8075.6,9.3722,0.02,331,2212,100.0,10.53,6.3123,1,4
10279,49,6,34.9993,0.8414,60.0,449.44,555.82,1359.54,1123.02,5.48,8.0,193.95,2222.79,8340.77,1.02,41.68,183.18,2387.91,8063.25,9.2643,0.02,333,2223,100.0,14.98,9.0005,1,4
10284,49,11,35.0002,0.8417,60.0,449.44,555.46,1363.7,1136.56,5.48,8.0,194.22,2222.77,8339.08,1.02,41.84,183.19,2387.85,8064.97,9.3049,0.02,333,2223,100.0,14.74,8.9638,1,4
10285,49,12,35.0064,0.8413,60.0,449.44,555.52,1365.85,1125.93,5.48,8.0,194.57,2222.84,8343.44,1.02,41.91,183.6,2387.89,8061.13,9.3249,0.02,333,2223,100.0,14.93,8.92,1,4
10286,49,13,41.9984,0.84,40.0,445.0,549.66,1350.01,1128.66,3.91,5.71,139.43,2211.75,8321.61,1.02,42.06,130.6,2387.82,8079.36,9.3797,0.02,330,2212,100.0,10.57,6.4418,1,4
10287,49,14,42.0049,0.84,40.0,445.0,549.5,1346.83,1122.83,3.91,5.72,138.82,2211.81,8316.38,1.02,42.12,130.81,2387.85,8074.37,9.3806,0.02,330,2212,100.0,10.59,6.3815,1,4
10288,49,15,42.0035,0.8416,40.0,445.0,549.44,1355.03,1128.36,3.91,5.71,138.55,2211.78,8312.7,1.02,41.86,130.65,2387.79,8073.84,9.4001,0.02,330,2212,100.0,10.57,6.4082,1,4
10289,49,16,42.0045,0.84,40.0,445.0,549.17,1354.94,1123.99,3.91,5.71,139.07,2211.81,8314.1,1.02,42.01,130.72,2387.85,8077.66,9.3939,0.02,331,2212,100.0,10.65,6.3601,1,4
10292,49,19,42.006,0.84,40.0,445.0,549.77,1355.39,1119.8,3.91,5.71,138.81,2211.73,8312.43,1.02,42.15,130.2,2387.79,8072.7,9.3741,0.02,331,2212,100.0,10.63,6.3382,1,4
10293,49,20,35.0035,0.8415,60.0,449.44,555.48,1353.32,1123.25,5.48,8.0,195.24,2222.88,8345.72,1.02,41.86,183.15,2387.94,8059.53,9.3161,0.02,333,2223,100.0,15.17,8.9443,1,4
10295,49,22,42.0012,0.84,40.0,445.0,549.72,1346.77,1126.12,3.91,5.72,139.01,2211.77,8307.05,1.02,42.24,130.88,2387.83,8074.61,9.3578,0.02,331,2212,100.0,10.55,6.3388,1,4
10297,49,24,42.005,0.842,40.0,445.0,549.23,1352.93,1126.15,3.91,5.71,138.99,2211.75,8317.62,1.02,42.0,130.91,2387.87,8075.29,9.3658,0.02,330,2212,100.0,10.57,6.3865,1,4
10299,49,26,34.9994,0.84,60.0,449.44,555.5,1367.43,1126.85,5.48,8.0,194.66,2222.81,8342.36,1.02,42.06,183.15,2387.95,8059.6,9.2988,0.02,334,2223,100.0,14.83,8.8381,1,4
10302,49,29,35.0006,0.84,60.0,449.44,555.36,1365.25,1130.24,5.48,8.0,194.25,2222.92,8335.43,1.02,41.87,183.13,2387.88,8057.46,9.312,0.02,334,2223,100.0,14.8,8.8958,1,4
10307,49,34,42.0031,0.8416,40.0,445.0,550.09,1354.62,1125.34,3.91,5.71,138.84,2211.76,8307.93,1.02,42.17,130.39,2387.83,8076.53,9.3865,0.02,330,2212,100.0,10.51,6.3446,1,4
10308,49,35,34.9989,0.8414,60.0,449.44,555.44,1366.2,1119.41,5.48,8.0,194.69,2222.82,8344.66,1.02,41.62,183.32,2387.94,8060.78,9.324,0.02,335,2223,100.0,14.87,8.954,1,4
10311,49,38,35.001,0.84,60.0,449.44,555.15,1366.78,1127.05,5.48,8.0,195.34,2222.82,8335.14,1.02,41.75,183.12,2387.88,8062.39,9.2915,0.02,333,2223,100.0,14.81,8.8992,1,4
10314,49,41,42.0004,0.8411,40.0,445.0,549.6,1354.29,1121.7,3.91,5.71,138.37,2211.78,8310.05,1.02,42.0,130.95,2387.79,8073.28,9.3651,0.02,330,2212,100.0,10.46,6.3018,1,4
10315,49,42,35.0044,0.84,60.0,449.44,555.62,1365.53,1124.14,5.48,8.0,194.3,2222.85,8341.05,1.02,41.86,182.99,2387.87,8062.63,9.3097,0.02,333,2223,100.0,14.81,8.9126,1,4
10318,49,45,41.9988,0.84,40.0,445.0,549.36,1348.23,1121.33,3.91,5.72,139.03,2211.74,8313.43,1.02,42.17,130.7,2387.87,8080.42,9.3653,0.02,331,2212,100.0,10.57,6.3819,1,4
10322,49,49,42.0005,0.84,40.0,445.0,549.51,1360.37,1122.43,3.91,5.71,138.41,2211.73,8316.22,1.02,42.24,130.49,2387.79,8078.29,9.358,0.02,330,2212,100.0,10.58,6.2545,1,4
10324,49,51,42.0007,0.84,40.0,445.0,549.61,1348.73,1129.04,3.91,5.72,138.76,2211.78,8316.32,1.02,41.91,130.11,2387.9,8074.14,9.368,0.02,329,2212,100.0,10.67,6.4838,1,4
10325,49,52,42.0064,0.84,40.0,445.0,548.97,1353.51,1125.93,3.91,5.71,139.3,2211.74,8308.95,1.02,41.93,130.91,2387.83,8078.59,9.3707,0.02,330,2212,100.0,10.73,6.3549,1,4
10326,49,53,42.0008,0.84,40.0,445.0,549.9,1353.6,1121.08,3.91,5.71,138.94,2211.8,8321.05,1.02,42.01,130.11,2387.87,8074.11,9.3446,0.02,330,2212,100.0,10.68,6.4413,1,4
10327,49,54,35.0028,0.84,60.0,449.44,555.6,1366.73,1132.33,5.48,8.0,194.47,2222.86,8345.51,1.02,41.85,182.92,2387.94,8058.55,9.3202,0.02,334,2223,100.0,14.98,8.9792,1,4
10328,49,55,42.0056,0.8418,40.0,445.0,549.88,1357.34,1126.89,3.91,5.72,138.47,2211.8,8314.1,1.02,42.12,130.58,2387.84,8077.7,9.3718,0.02,331,2212,100.0,10.63,6.2962,1,4
10329,49,56,42.0015,0.84,40.0,445.0,549.55,1359.66,1122.06,3.91,5.71,138.69,2211.8,8313.34,1.02,41.98,130.45,2387.8,8078.63,9.3613,0.02,330,2212,100.0,10.59,6.4362,1,4
10332,49,59,34.9988,0.84,60.0,449.44,555.56,1364.4,1122.57,5.48,8.0,194.35,2222.87,8338.1,1.02,41.86,183.43,2387.86,8057.38,9.3279,0.02,334,2223,100.0,14.7,9.0065,1,4
10339,49,66,42.0031,0.84,40.0,445.0,549.41,1351.22,1125.69,3.91,5.72,138.69,2211.79,8313.75,1.02,41.98,130.57,2387.87,8076.12,9.3801,0.02,330,2212,100.0,10.64,6.4525,1,4
10340,49,67,35.0011,0.84,60.0,449.44,555.49,1357.98,1131.37,5.48,8.0,194.36,2222.81,8347.57,1.02,41.77,183.3,2387.9,8064.81,9.3052,0.02,332,2223,100.0,14.76,9.0186,1,4
10347,49,74,41.999,0.84,40.0,445.0,549.68,1352.54,1122.82,3.91,5.72,138.85,2211.81,8314.31,1.02,42.0,130.97,2387.86,8079.26,9.3581,0.02,331,2212,100.0,10.36,6.3677,1,4
10350,49,77,42.0059,0.84,40.0,445.0,548.93,1353.15,1119.76,3.91,5.71,138.69,2211.76,8314.75,1.02,42.06,131.21,2387.88,8078.75,9.3371,0.02,331,2212,100.0,10.59,6.3541,1,4
10352,49,79,42.0057,0.8416,40.0,445.0,549.65,1352.77,1122.46,3.91,5.72,139.12,2211.74,8318.72,1.02,42.17,130.66,2387.81,8076.14,9.3698,0.02,330,2212,100.0,10.7,6.3164,1,4
10359,49,86,42.005,0.8404,40.0,445.0,548.97,1356.89,1119.65,3.91,5.72,139.2,2211.73,8305.97,1.02,42.04,130.56,2387.83,8073.85,9.379,0.02,331,2212,100.0,10.69,6.3802,2,4
10360,49,87,42.0054,0.84,40.0,445.0,549.36,1355.25,1119.1,3.91,5.71,139.12,2211.76,8314.01,1.02,42.23,130.23,2387.89,8078.99,9.3959,0.02,329,2212,100.0,10.74,6.3839,2,4
10362,49,89,35.0026,0.84,60.0,449.44,556.21,1369.99,1127.85,5.48,8.0,194.26,2222.88,8344.33,1.02,41.88,183.22,2387.95,8064.14,9.2989,0.02,335,2223,100.0,14.7,8.8456,2,4
10363,49,90,35.0028,0.84,60.0,449.44,555.81,1362.18,1129.28,5.48,8.0,194.18,2222.84,8335.11,1.02,41.99,182.95,2387.93,8064.86,9.3321,0.02,335,2223,100.0,14.98,8.8789,2,4
10365,49,92,42.0059,0.8419,40.0,445.0,549.38,1349.12,1116.57,3.91,5.72,139.08,2211.75,8320.48,1.02,41.69,130.34,2387.87,8079.24,9.3664,0.02,330,2212,100.0,10.78,6.2808,2,4
10367,49,94,42.0014,0.84,40.0,445.0,549.08,1346.6,1123.83,3.91,5.71,138.35,2211.76,8317.38,1.02,42.22,131.16,2387.83,8076.88,9.3707,0.02,331,2212,100.0,10.57,6.3275,2,4
10368,49,95,34.9992,0.8405,60.0,449.44,555.94,1358.3,1130.38,5.48,8.0,194.69,2222.87,8341.18,1.02,42.05,183.61,2387.92,8063.95,9.3543,0.02,332,2223,100.0,14.74,8.9446,2,4
10369,49,96,41.9987,0.8403,40.0,445.0,549.71,1356.0,1126.61,3.91,5.71,139.56,2211.78,8320.01,1.02,42.2,130.7,2387.82,8074.05,9.3637,0.02,329,2212,100.0,10.82,6.3799,2,4
