unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
11067,52,104,0.0012,0.0,100.0,518.67,642.46,1588.91,1407.97,14.62,21.61,553.13,2388.07,9055.73,1.3,47.59,521.72,2388.06,8142.49,8.4427,0.03,392,2388,100.0,38.73,23.2943,3,3
11076,52,113,0.0001,0.0,100.0,518.67,641.93,1589.09,1410.63,14.62,21.61,553.48,2388.12,9063.27,1.3,47.25,521.48,2388.08,8134.92,8.4614,0.03,392,2388,100.0,38.7,23.3162,3,3
11079,52,116,0.0015,0.0,100.0,518.67,642.51,1593.38,1405.76,14.62,21.61,553.96,2388.16,9054.69,1.3,47.54,521.48,2388.06,8135.39,8.4342,0.03,393,2388,100.0,39.12,23.3113,3,3
11081,52,118,0.0022,0.0,100.0,518.67,642.63,1591.11,1406.29,14.62,21.61,553.56,2388.1,9055.5,1.3,47.34,521.54,2388.11,8137.63,8.421,0.03,392,2388,100.0,38.89,23.2555,3,3
11086,52,123,0.0012,0.0017,100.0,518.67,642.51,1595.81,1411.07,14.62,21.61,553.71,2388.08,9057.58,1.3,47.55,521.47,2388.13,8131.49,8.4107,0.03,393,2388,100.0,38.76,23.2901,3,3
11111,52,148,0.0011,0.0007,100.0,518.67,642.87,1592.55,1408.92,14.62,21.61,552.6,2388.12,9050.58,1.3,47.71,521.68,2388.1,8134.35,8.4293,0.03,392,2388,100.0,38.87,23.2992,3,3
11134,52,171,0.002,0.0006,100.0,518.67,642.82,1590.65,1410.69,14.62,21.61,551.56,2388.18,9051.14,1.3,47.78,521.02,2388.07,8131.12,8.4622,0.03,394,2388,100.0,38.56,23.2789,4,3
11135,52,172,0.0025,0.0,100.0,518.67,643.43,1597.62,1416.57,14.62,21.61,552.93,2388.11,9054.38,1.3,47.64,520.6,2388.16,8137.32,8.461,0.03,393,2388,100.0,38.6,23.1901,4,3
11145,52,182,0.0002,0.001,100.0,518.67,643.56,1593.56,1421.86,14.62,21.61,552.56,2388.16,9059.35,1.3,47.97,520.5,2388.21,8133.21,8.4757,0.03,395,2388,100.0,38.55,23.1239,4,3
11149,52,186,0.0003,0.0,100.0,518.67,643.69,1598.73,1423.93,14.62,21.61,552.38,2388.23,9058.33,1.3,48.01,520.31,2388.21,8130.06,8.4827,0.03,394,2388,100.0,38.8,23.1747,4,3
11150,52,187,0.0008,0.0,100.0,518.67,643.49,1601.52,1426.69,14.62,21.61,551.89,2388.26,9055.14,1.3,47.78,520.12,2388.19,8127.94,8.5103,0.03,394,2388,100.0,38.33,23.2061,4,3
11155,52,192,0.0021,0.0002,100.0,518.67,643.23,1600.27,1422.93,14.62,21.61,551.18,2388.23,9048.73,1.3,47.91,519.93,2388.26,8126.67,8.5152,0.03,395,2388,100.0,38.76,23.1356,4,3
11159,52,196,0.0013,0.0,100.0,518.67,644.25,1600.96,1416.63,14.62,21.61,551.54,2388.25,9054.86,1.3,47.97,519.97,2388.23,8129.55,8.5203,0.03,395,2388,100.0,38.6,23.0714,4,3
11162,52,199,0.0012,0.0001,100.0,518.67,643.59,1597.88,1424.8,14.62,21.61,551.71,2388.25,9050.24,1.3,48.11,519.75,2388.21,8122.02,8.484,0.03,396,2388,100.0,38.43,23.1666,4,3
11170,52,207,0.0003,0.0002,100.0,518.67,643.76,1595.93,1427.0,14.62,21.61,550.83,2388.24,9048.62,1.3,48.11,520.07,2388.3,8126.42,8.4797,0.03,395,2388,100.0,38.46,23.0954,4,3
11172,52,209,0.0,0.0006,100.0,518.67,643.09,1601.46,1424.27,14.62,21.61,551.27,2388.3,9046.34,1.3,48.24,519.1,2388.32,8122.99,8.5523,0.03,397,2388,100.0,38.33,23.0905,4,3
11189,53,14,0.0015,0.0,100.0,518.67,642.87,1589.57,1408.09,14.62,21.61,553.78,2388.04,9070.65,1.3,47.17,522.38,2388.03,8145.02,8.4331,0.03,394,2388,100.0,39.01,23.4336,1,3
11196,53,21,0.0005,0.0,100.0,518.67,642.19,1591.76,1403.43,14.62,21.61,554.42,2388.01,9076.75,1.3,47.24,522.65,2388.03,8144.29,8.4236,0.03,392,2388,100.0,38.96,23.4624,1,3
11198,53,23,0.0008,0.002,100.0,518.67,642.4,1592.69,1411.67,14.62,21.61,554.56,2388.05,9068.79,1.3,47.18,522.31,2388.03,8142.31,8.4607,0.03,393,2388,100.0,38.98,23.4125,1,3
11200,53,25,0.0011,0.0,100.0,518.67,642.01,1589.4,1395.09,14.62,21.61,554.11,2387.99,9073.37,1.3,47.34,521.84,2388.04,8142.19,8.3878,0.03,392,2388,100.0,39.01,23.4208,1,3
11207,53,32,0.0026,0.0013,100.0,518.67,641.69,1589.87,1403.52,14.62,21.61,554.13,2388.03,9063.98,1.3,47.35,522.39,2387.95,8142.86,8.4023,0.03,391,2388,100.0,39.01,23.363,1,3
11216,53,41,0.0011,0.002,100.0,518.67,642.34,1585.24,1399.31,14.62,21.61,554.19,2388.07,9063.6,1.3,47.14,522.66,2387.99,8147.18,8.429,0.03,393,2388,100.0,39.09,23.3633,1,3
11224,53,49,0.0019,0.0,100.0,518.67,642.57,1584.6,1393.2,14.62,21.61,555.23,2388.02,9075.0,1.3,47.33,521.63,2388.03,8150.77,8.4235,0.03,392,2388,100.0,39.12,23.5046,1,3
11237,53,62,0.0018,0.0,100.0,518.67,642.15,1585.72,1404.98,14.62,21.61,553.59,2388.0,9067.33,1.3,47.31,522.29,2388.03,8150.95,8.3873,0.03,391,2388,100.0,38.9,23.416,2,3
11243,53,68,0.0004,0.0004,100.0,518.67,642.27,1582.94,1397.63,14.62,21.61,553.95,2388.06,9070.74,1.3,47.37,522.43,2388.05,8153.99,8.4093,0.03,393,2388,100.0,39.06,23.3824,2,3
11244,53,69,0.0001,0.0006,100.0,518.67,641.91,1584.8,1400.96,14.62,21.61,554.28,2388.06,9067.64,1.3,47.63,522.08,2388.0,8148.49,8.4136,0.03,392,2388,100.0,38.91,23.3889,2,3
11248,53,73,0.0023,0.0,100.0,518.67,642.54,1591.15,1410.23,14.62,21.61,553.6,2388.06,9060.92,1.3,47.38,521.88,2388.07,8145.52,8.3991,0.03,393,2388,100.0,38.84,23.3923,2,3
11260,53,85,0.0002,0.0,100.0,518.67,642.56,1583.42,1404.41,14.62,21.61,553.69,2388.09,9073.34,1.3,47.38,521.89,2388.01,8146.42,8.4222,0.03,392,2388,100.0,39.11,23.3123,2,3
11265,53,90,0.0007,0.0,100.0,518.67,642.06,1592.63,1404.12,14.62,21.61,553.88,2388.05,9068.33,1.3,47.3,521.88,2388.05,8150.59,8.4209,0.03,393,2388,100.0,38.94,23.4164,2,3
11266,53,91,0.0005,0.0013,100.0,518.67,642.35,1587.64,1403.7,14.62,21.61,553.81,2388.08,9062.07,1.3,47.42,522.26,2388.09,8147.66,8.4276,0.03,393,2388,100.0,38.93,23.3373,2,3
11269,53,94,0.0001,0.0,100.0,518.67,642.02,1584.06,1408.04,14.62,21.61,553.78,2388.04,9069.61,1.3,47.41,521.67,2388.07,8150.23,8.4109,0.03,393,2388,100.0,39.04,23.3087,2,3
11270,53,95,0.0009,0.0002,100.0,518.67,642.6,1582.05,1403.62,14.62,21.61,553.65,2388.04,9073.38,1.3,47.28,522.12,2388.08,8150.52,8.4285,0.03,393,2388,100.0,38.92,23.3556,2,3
11274,53,99,0.0009,0.0,100.0,518.67,641.77,1593.96,1405.01,14.62,21.61,554.12,2388.09,9069.86,1.3,47.39,522.04,2388.06,8148.19,8.4471,0.03,393,2388,100.0,38.95,23.3086,2,3
11279,53,104,0.0019,0.0,100.0,518.67,642.33,1583.36,1406.75,14.62,21.61,554.49,2388.08,9075.26,1.3,47.31,521.44,2388.04,8144.64,8.441,0.03,394,2388,100.0,38.78,23.2515,2,3
11285,53,110,0.0023,0.0003,100.0,518.67,642.09,1580.44,1397.3,14.62,21.61,553.75,2388.03,9073.91,1.3,47.44,521.59,2388.05,8151.16,8.4248,0.03,393,2388,100.0,38.75,23.3822,3,3
11286,53,111,0.0005,0.0015,100.0,518.67,642.84,1593.08,1398.91,14.62,21.61,554.52,2388.05,9068.54,1.3,47.38,522.19,2388.03,8149.99,8.3972,0.03,392,2388,100.0,39.01,23.3485,3,3
11287,53,112,0.0009,0.0002,100.0,518.67,642.07,1584.95,1406.99,14.62,21.61,554.35,2388.08,9067.85,1.3,47.27,521.85,2388.03,8151.41,8.3912,0.03,392,2388,100.0,38.81,23.3392,3,3
11303,53,128,0.002,0.0,100.0,518.67,642.16,1595.24,1400.25,14.62,21.61,553.0,2388.02,9068.74,1.3,47.38,521.81,2388.04,8147.94,8.4399,0.03,394,2388,100.0,38.82,23.4546,3,3
11321,53,146,0.0024,0.0017,100.0,518.67,642.69,1589.15,1406.1,14.62,21.61,553.56,2388.05,9063.97,1.3,47.41,521.72,2388.06,8142.02,8.4217,0.03,393,2388,100.0,38.91,23.3637,3,3
11328,53,153,0.002,0.0,100.0,518.67,641.93,1587.13,1408.12,14.62,21.61,553.98,2388.06,9075.49,1.3,47.37,521.6,2388.07,8147.59,8.4553,0.03,393,2388,100.0,38.93,23.3142,3,3
11340,53,165,0.0017,0.0011,100.0,518.67,642.45,1590.95,1404.88,14.62,21.61,553.19,2388.12,9070.55,1.3,47.4,521.95,2388.06,8148.33,8.4091,0.03,391,2388,100.0,38.78,23.2686,3,3
11347,53,172,0.0008,0.0008,100.0,518.67,642.66,1595.62,1415.2,14.62,21.61,553.71,2388.14,9075.57,1.3,47.58,521.35,2388.07,8144.92,8.4517,0.03,393,2388,100.0,38.83,23.2494,3,3
11348,53,173,0.0014,0.0006,100.0,518.67,642.64,1592.88,1407.53,14.62,21.61,553.53,2388.11,9071.53,1.3,47.58,521.17,2388.09,8153.44,8.4437,0.03,393,2388,100.0,38.7,23.2348,3,3
11354,53,179,0.0016,0.0,100.0,518.67,642.39,1594.6,1410.76,14.62,21.61,553.24,2388.02,9063.39,1.3,47.75,521.07,2388.1,8146.95,8.4347,0.03,393,2388,100.0,38.76,23.3219,3,3
11363,53,188,0.0019,0.0,100.0,518.67,643.19,1589.57,1414.86,14.62,21.61,552.45,2388.15,9074.1,1.3,47.7,521.25,2388.1,8151.22,8.4725,0.03,395,2388,100.0,38.89,23.3688,3,3
11364,53,189,0.0024,0.0,100.0,518.67,642.46,1586.52,1410.77,14.62,21.61,552.78,2388.07,9071.66,1.3,47.57,521.57,2388.09,8154.91,8.457,0.03,393,2388,100.0,38.84,23.1942,3,3
11371,53,196,0.0006,0.0,100.0,518.67,642.86,1593.03,1410.66,14.62,21.61,553.06,2388.12,9080.31,1.3,47.71,520.7,2388.12,8153.53,8.4511,0.03,393,2388,100.0,38.92,23.1868,3,3
11372,53,197,0.0019,0.0,100.0,518.67,642.92,1586.29,1411.04,14.62,21.61,553.89,2388.1,9070.75,1.3,47.63,521.32,2388.09,8147.67,8.4409,0.03,394,2388,100.0,38.57,23.2693,3,3
11389,53,214,0.0026,0.0,100.0,518.67,642.87,1599.1,1414.28,14.62,21.61,552.26,2388.17,9082.5,1.3,47.64,521.3,2388.09,8152.28,8.4663,0.03,395,2388,100.0,38.69,23.2332,4,3
11391,53,216,0.0019,0.0017,100.0,518.67,642.72,1601.92,1414.01,14.62,21.61,553.42,2388.13,9073.39,1.3,47.66,520.73,2388.16,8152.65,8.4336,0.03,394,2388,100.0,38.8,23.1383,4,3
11395,53,220,0.0009,0.0,100.0,518.67,643.64,1602.33,1423.08,14.62,21.61,552.62,2388.1,9081.11,1.3,48.09,520.92,2388.1,8151.29,8.4512,0.03,395,2388,100.0,38.48,23.219,4,3
11405,53,230,0.0022,0.0002,100.0,518.67,643.2,1594.15,1416.86,14.62,21.61,553.52,2388.13,9077.97,1.3,47.9,520.66,2388.2,8149.74,8.4926,0.03,395,2388,100.0,38.6,23.1647,4,3
11413,53,238,0.0002,0.0,100.0,518.67,643.26,1592.51,1421.42,14.62,21.61,552.78,2388.14,9078.5,1.3,47.97,520.24,2388.17,8148.65,8.4715,0.03,394,2388,100.0,38.76,23.1103,4,3
11421,53,246,0.0015,0.0,100.0,518.67,643.36,1601.73,1427.86,14.62,21.61,551.82,2388.22,9080.44,1.3,48.1,519.72,2388.19,8149.44,8.4987,0.03,395,2388,100.0,38.72,23.1478,4,3
11423,53,248,0.001,0.0,100.0,518.67,643.83,1595.66,1424.99,14.62,21.61,551.84,2388.21,9079.16,1.3,47.99,519.84,2388.23,8155.09,8.5096,0.03,395,2388,100.0,38.47,23.1328,4,3
11425,53,250,0.0004,0.0011,100.0,518.67,643.49,1592.89,1430.4,14.62,21.61,551.98,2388.22,9082.68,1.3,47.97,520.58,2388.19,8156.42,8.5104,0.03,396,2388,100.0,38.66,23.1141,4,3
11426,53,251,0.0006,0.0016,100.0,518.67,644.02,1602.78,1421.97,14.62,21.61,551.51,2388.23,9081.33,1.3,48.05,519.77,2388.22,8152.62,8.4832,0.03,395,2388,100.0,38.57,23.1821,4,3
11429,53,254,0.0029,0.0,100.0,518.67,643.31,1599.04,1425.73,14.62,21.61,551.81,2388.28,9084.31,1.3,47.9,520.2,2388.22,8150.35,8.5041,0.03,396,2388,100.0,38.47,23.1039,4,3
11455,54,21,0.0014,0.0,100.0,518.67,642.33,1586.45,1398.59,14.62,21.61,555.26,2387.96,9062.23,1.3,47.15,522.52,2387.99,8147.66,8.3968,0.03,390,2388,100.0,39.0,23.4761,1,3
11456,54,22,0.0002,0.0,100.0,518.67,641.91,1583.88,1397.83,14.62,21.61,554.34,2388.03,9067.11,1.3,47.28,522.07,2387.99,8149.37,8.3735,0.03,392,2388,100.0,39.12,23.4095,1,3
11480,54,46,0.0016,0.0003,100.0,518.67,642.03,1583.46,1391.13,14.62,21.61,554.42,2387.98,9064.03,1.3,47.3,522.33,2388.03,8149.29,8.4032,0.03,391,2388,100.0,38.95,23.359,1,3
11487,54,53,0.0014,0.0,100.0,518.67,641.75,1579.31,1397.24,14.62,21.61,554.54,2387.98,9058.45,1.3,47.26,522.71,2387.94,8143.31,8.3676,0.03,391,2388,100.0,39.17,23.322,2,3
11489,54,55,0.0014,0.0,100.0,518.67,642.33,1589.38,1396.79,14.62,21.61,555.02,2387.98,9060.1,1.3,47.14,522.67,2387.92,8144.51,8.3412,0.03,393,2388,100.0,38.97,23.4432,2,3
11493,54,59,0.0019,0.0,100.0,518.67,642.34,1581.82,1392.7,14.62,21.61,554.54,2387.97,9056.75,1.3,47.24,522.9,2388.03,8143.76,8.4074,0.03,391,2388,100.0,39.09,23.4664,2,3
11499,54,65,0.0014,0.0003,100.0,518.67,642.33,1583.73,1396.53,14.62,21.61,554.65,2388.06,9058.93,1.3,47.35,522.91,2387.95,8147.51,8.3955,0.03,392,2388,100.0,39.18,23.427,2,3
11503,54,69,0.0014,0.0,100.0,518.67,641.62,1583.52,1401.07,14.62,21.6,554.81,2388.03,9061.01,1.3,47.08,522.71,2388.01,8149.28,8.3965,0.03,392,2388,100.0,38.96,23.3362,2,3
11505,54,71,0.0009,0.0,100.0,518.67,641.9,1585.72,1393.27,14.62,21.6,554.24,2388.03,9069.71,1.3,47.02,522.72,2388.01,8148.87,8.3726,0.03,391,2388,100.0,39.0,23.3771,2,3
11511,54,77,0.0022,0.0013,100.0,518.67,642.16,1580.03,1397.96,14.62,21.61,555.51,2387.98,9069.6,1.3,47.17,522.21,2388.03,8151.58,8.403,0.03,391,2388,100.0,39.05,23.5255,2,3
11515,54,81,0.0026,0.0,100.0,518.67,642.22,1584.32,1404.24,14.62,21.61,554.02,2387.98,9065.65,1.3,47.24,522.35,2388.0,8146.18,8.417,0.03,390,2388,100.0,38.94,23.4356,2,3
11530,54,96,0.0028,0.0018,100.0,518.67,641.74,1589.85,1405.87,14.62,21.61,554.65,2387.94,9064.63,1.3,47.05,522.14,2388.08,8145.67,8.4254,0.03,391,2388,100.0,38.94,23.3223,2,3
11532,54,98,0.0019,0.0001,100.0,518.67,642.31,1583.2,1391.3,14.62,21.61,554.91,2388.01,9064.02,1.3,47.25,521.74,2387.99,8145.33,8.4143,0.03,393,2388,100.0,39.02,23.3382,2,3
11550,54,116,0.0021,0.0,100.0,518.67,642.13,1579.91,1393.72,14.62,21.61,554.02,2388.02,9067.02,1.3,47.06,522.17,2388.03,8149.12,8.3879,0.03,391,2388,100.0,39.04,23.3949,3,3
11555,54,121,0.0014,0.0002,100.0,518.67,642.34,1588.09,1398.75,14.62,21.61,554.67,2387.99,9077.11,1.3,47.22,522.08,2387.97,8155.52,8.3958,0.03,393,2388,100.0,38.95,23.4555,3,3
11572,54,138,0.0002,0.0,100.0,518.67,641.64,1584.62,1403.85,14.62,21.61,554.33,2387.98,9069.74,1.3,47.24,521.5,2388.07,8152.45,8.4115,0.03,390,2388,100.0,38.83,23.4613,3,3
11578,54,144,0.0001,0.0018,100.0,518.67,642.29,1587.81,1405.89,14.62,21.61,554.3,2387.95,9076.77,1.3,47.2,522.18,2388.01,8159.0,8.4045,0.03,390,2388,100.0,39.05,23.3957,3,3
11581,54,147,0.0021,0.0,100.0,518.67,642.63,1587.6,1400.31,14.62,21.61,554.19,2388.02,9076.53,1.3,47.31,521.83,2387.98,8156.47,8.4175,0.03,393,2388,100.0,38.83,23.3196,3,3
11583,54,149,0.0008,0.0004,100.0,518.67,641.91,1586.28,1406.79,14.62,21.61,554.13,2388.02,9075.21,1.3,47.43,522.19,2388.02,8151.05,8.4385,0.03,392,2388,100.0,38.96,23.4593,3,3
11586,54,152,0.0023,0.0,100.0,518.67,642.18,1585.88,1402.53,14.62,21.61,554.02,2388.07,9079.9,1.3,47.25,522.5,2387.98,8157.06,8.4218,0.03,390,2388,100.0,39.08,23.3765,3,3
11593,54,159,0.0025,0.0,100.0,518.67,642.19,1585.15,1400.79,14.62,21.61,555.04,2388.02,9076.29,1.3,47.41,522.06,2387.99,8159.59,8.4274,0.03,391,2388,100.0,38.85,23.3903,3,3
11595,54,161,0.0018,0.0014,100.0,518.67,642.48,1586.31,1398.62,14.62,21.61,553.63,2387.95,9078.1,1.3,47.29,521.98,2387.98,8158.06,8.4229,0.03,392,2388,100.0,38.99,23.2929,3,3
11604,54,170,0.001,0.0,100.0,518.67,642.12,1585.89,1400.82,14.62,21.61,554.54,2388.03,9085.14,1.3,47.42,522.12,2388.02,8156.67,8.4495,0.03,394,2388,100.0,39.01,23.3544,3,3
11606,54,172,0.0024,0.0009,100.0,518.67,642.72,1590.64,1401.5,14.62,21.61,553.3,2388.06,9092.97,1.3,47.34,521.76,2388.05,8160.65,8.479,0.03,393,2388,100.0,38.86,23.3428,3,3
11629,54,195,0.0024,0.0,100.0,518.67,642.35,1590.79,1404.77,14.62,21.61,553.64,2388.04,9102.61,1.3,47.49,521.56,2388.02,8171.68,8.4401,0.03,394,2388,100.0,38.86,23.3462,3,3
11631,54,197,0.0021,0.0,100.0,518.67,642.38,1591.8,1415.77,14.62,21.61,553.2,2388.07,9093.81,1.3,47.12,521.67,2388.07,8173.79,8.478,0.03,394,2388,100.0,38.92,23.2377,3,3
11638,54,204,0.0011,0.0018,100.0,518.67,642.94,1592.97,1408.06,14.62,21.61,553.19,2388.0,9103.41,1.3,47.56,521.84,2388.04,8174.52,8.4488,0.03,393,2388,100.0,38.86,23.2347,4,3
11645,54,211,0.0013,0.0,100.0,518.67,642.74,1594.74,1415.2,14.62,21.61,553.6,2388.07,9115.92,1.3,47.57,521.29,2388.07,8179.83,8.4154,0.03,394,2388,100.0,38.78,23.1224,4,3
11652,54,218,0.0016,0.0,100.0,518.67,642.66,1596.09,1411.78,14.62,21.61,553.03,2388.05,9115.08,1.3,47.58,521.83,2388.08,8192.24,8.4883,0.03,395,2388,100.0,38.77,23.2431,4,3
11658,54,224,0.002,0.0,100.0,518.67,643.06,1589.02,1416.43,14.62,21.61,552.76,2388.1,9121.72,1.3,47.73,521.06,2388.04,8192.48,8.4881,0.03,393,2388,100.0,38.65,23.2436,4,3
11664,54,230,0.001,0.0,100.0,518.67,643.51,1591.69,1417.81,14.62,21.61,552.49,2388.1,9134.49,1.3,47.8,521.09,2388.03,8207.97,8.5091,0.03,394,2388,100.0,38.5,23.1205,4,3
11667,54,233,0.0022,0.0011,100.0,518.67,643.09,1598.78,1423.47,14.62,21.61,553.02,2388.05,9135.6,1.3,47.71,520.9,2388.1,8201.78,8.4709,0.03,396,2388,100.0,38.78,23.252,4,3
11668,54,234,0.0015,0.0,100.0,518.67,643.17,1593.5,1416.21,14.62,21.61,552.77,2388.09,9142.12,1.3,47.63,521.2,2388.08,8209.6,8.5041,0.03,396,2388,100.0,38.59,23.2671,4,3
11671,54,237,0.0003,0.0,100.0,518.67,643.35,1594.87,1417.8,14.62,21.61,552.53,2388.09,9146.83,1.3,47.84,520.59,2388.05,8208.13,8.5039,0.03,394,2388,100.0,38.62,23.0967,4,3
11676,54,242,0.0014,0.0,100.0,518.67,643.48,1600.07,1418.7,14.62,21.61,552.46,2388.14,9159.84,1.3,47.88,521.04,2388.13,8215.63,8.4755,0.03,395,2388,100.0,38.6,23.2003,4,3
11678,54,244,0.0007,0.0,100.0,518.67,642.88,1599.44,1425.88,14.62,21.61,551.85,2388.08,9165.15,1.3,47.95,520.48,2388.11,8221.92,8.498,0.03,396,2388,100.0,38.55,23.0819,4,3
11679,54,245,0.0027,0.0,100.0,518.67,643.24,1603.21,1429.35,14.62,21.61,552.09,2388.15,9163.57,1.3,47.8,520.62,2388.07,8229.12,8.4836,0.03,395,2388,100.0,38.48,23.2184,4,3
11685,55,2,0.0017,0.0005,100.0,518.67,642.34,1585.14,1407.82,14.62,21.61,554.41,2388.11,9061.92,1.3,47.43,521.58,2388.03,8137.54,8.4116,0.03,393,2388,100.0,38.98,23.3316,3,3
11688,55,5,0.002,0.0003,100.0,518.67,642.36,1587.09,1406.71,14.62,21.61,553.77,2388.08,9049.45,1.3,47.33,522.07,2388.0,8136.88,8.4395,0.03,394,2388,100.0,38.83,23.4287,3,3
11696,55,13,0.0023,0.0015,100.0,518.67,642.99,1589.48,1404.55,14.62,21.61,553.96,2388.13,9055.45,1.3,47.34,521.84,2388.1,8134.5,8.4106,0.03,392,2388,100.0,38.87,23.3835,3,3
11709,55,26,0.0024,0.0003,100.0,518.67,642.44,1591.37,1406.38,14.62,21.61,552.93,2388.07,9064.44,1.3,47.38,521.92,2388.08,8138.12,8.441,0.03,394,2388,100.0,38.86,23.3391,3,3
11716,55,33,0.0027,0.0001,100.0,518.67,643.11,1587.15,1409.45,14.62,21.61,553.99,2388.09,9062.1,1.3,47.54,521.48,2388.07,8137.67,8.4422,0.03,393,2388,100.0,38.76,23.2563,3,3
11719,55,36,0.0011,0.0015,100.0,518.67,642.59,1592.35,1408.81,14.62,21.61,553.68,2388.07,9057.25,1.3,47.32,521.16,2388.09,8134.79,8.4393,0.03,392,2388,100.0,38.97,23.2771,3,3
11723,55,40,0.0003,0.0015,100.0,518.67,642.76,1585.02,1411.53,14.62,21.61,553.27,2388.09,9055.42,1.3,47.48,521.91,2388.07,8132.25,8.4446,0.03,391,2388,100.0,38.74,23.2813,3,3
11738,55,55,0.0022,0.0,100.0,518.67,642.84,1596.58,1402.68,14.62,21.61,552.89,2388.1,9054.06,1.3,47.52,521.41,2388.03,8138.47,8.4592,0.03,393,2388,100.0,38.74,23.2857,3,3
11758,55,75,0.0014,0.0,100.0,518.67,643.19,1586.69,1406.26,14.62,21.61,553.32,2388.08,9053.93,1.3,47.55,521.45,2388.07,8136.69,8.4349,0.03,392,2388,100.0,38.89,23.3065,3,3
11760,55,77,0.0008,0.0003,100.0,518.67,642.77,1587.69,1407.2,14.62,21.61,553.18,2388.14,9061.99,1.3,47.53,521.59,2388.1,8138.15,8.4423,0.03,391,2388,100.0,38.78,23.3801,3,3
11762,55,79,0.0012,0.0,100.0,518.67,643.39,1586.42,1406.67,14.62,21.61,552.61,2388.12,9055.38,1.3,47.44,521.15,2388.12,8137.83,8.4501,0.03,393,2388,100.0,38.94,23.3469,3,3
11772,55,89,0.0017,0.0,100.0,518.67,643.17,1583.07,1408.4,14.62,21.61,552.79,2388.14,9045.88,1.3,47.53,521.76,2388.1,8129.82,8.4693,0.03,392,2388,100.0,38.63,23.199,3,3
11776,55,93,0.0008,0.0012,100.0,518.67,642.75,1601.33,1412.14,14.62,21.61,553.11,2388.13,9054.54,1.3,47.65,521.29,2388.13,8133.38,8.427,0.03,394,2388,100.0,38.79,23.2708,3,3
11778,55,95,0.0006,0.0,100.0,518.67,642.87,1593.46,1415.06,14.62,21.61,553.3,2388.16,9053.43,1.3,47.52,520.98,2388.12,8134.12,8.4789,0.03,392,2388,100.0,38.6,23.1979,3,3
11784,55,101,0.0024,0.0,100.0,518.67,642.4,1587.95,1416.23,14.62,21.61,552.41,2388.15,9063.32,1.3,47.56,520.9,2388.15,8137.59,8.456,0.03,394,2388,100.0,38.81,23.0981,4,3
11794,55,111,0.0021,0.0,100.0,518.67,642.66,1602.88,1420.76,14.62,21.61,552.67,2388.13,9058.07,1.3,47.7,521.06,2388.21,8134.58,8.4466,0.03,395,2388,100.0,38.86,23.275,4,3
11803,55,120,0.0017,0.0001,100.0,518.67,643.31,1595.29,1426.01,14.62,21.61,552.92,2388.2,9050.05,1.3,47.7,520.5,2388.18,8135.8,8.4889,0.03,393,2388,100.0,38.67,23.1867,4,3
11806,55,123,0.0009,0.0002,100.0,518.67,643.71,1595.43,1415.72,14.62,21.61,552.93,2388.25,9054.45,1.3,47.84,520.5,2388.19,8127.41,8.4828,0.03,394,2388,100.0,38.65,23.2695,4,3
11818,55,135,0.0025,0.0015,100.0,518.67,642.94,1599.68,1430.12,14.62,21.61,551.84,2388.19,9048.28,1.3,48.11,520.21,2388.23,8121.02,8.5023,0.03,396,2388,100.0,38.51,23.2278,4,3
11819,55,136,0.0015,0.0016,100.0,518.67,643.22,1601.2,1426.74,14.62,21.61,552.23,2388.23,9041.96,1.3,47.94,519.76,2388.23,8121.24,8.4903,0.03,394,2388,100.0,38.59,23.1157,4,3
11822,55,139,0.0003,0.0,100.0,518.67,643.0,1598.84,1427.02,14.62,21.61,551.58,2388.3,9049.73,1.3,48.2,519.69,2388.25,8123.11,8.4687,0.03,397,2388,100.0,38.7,23.1104,4,3
11830,55,147,0.0021,0.0017,100.0,518.67,643.39,1602.11,1431.77,14.62,21.61,550.87,2388.31,9038.06,1.3,48.12,519.47,2388.28,8113.98,8.5574,0.03,395,2388,100.0,38.44,23.1923,4,3
11849,56,19,0.0013,0.0,100.0,518.67,642.51,1582.88,1401.7,14.62,21.61,553.73,2388.04,9060.16,1.3,47.29,521.64,2388.05,8140.33,8.4276,0.03,391,2388,100.0,38.97,23.4265,3,3
11855,56,25,0.0025,0.0019,100.0,518.67,642.35,1584.2,1398.87,14.62,21.61,554.24,2388.07,9057.9,1.3,47.26,522.41,2388.05,8137.98,8.4434,0.03,392,2388,100.0,39.04,23.2912,3,3
11859,56,29,0.0007,0.0,100.0,518.67,642.18,1589.57,1400.32,14.62,21.61,553.42,2388.04,9056.11,1.3,47.41,522.53,2388.08,8143.38,8.3854,0.03,393,2388,100.0,38.88,23.4411,3,3
11863,56,33,0.0025,0.0,100.0,518.67,642.36,1581.1,1401.09,14.62,21.61,554.29,2388.08,9062.15,1.3,47.17,522.05,2388.01,8137.57,8.4341,0.03,392,2388,100.0,38.91,23.4189,3,3
11887,56,57,0.0018,0.0016,100.0,518.67,642.67,1590.16,1400.23,14.62,21.61,554.1,2388.06,9055.17,1.3,47.24,522.01,2388.01,8140.37,8.4066,0.03,393,2388,100.0,39.03,23.3979,3,3
